version,stock,entry_date,exit_date,entry_price,exit_price,shares,capital,pnl_rs,pnl_pct,exit_reason,trail_activated,weeks_held,mansfield_rs_at_entry,rs_rising_at_entry,vol_ratio_at_entry
v2,TITAN,2019-06-10,2019-07-01,1281.9,1278.1,31,40000,-117.8,-0.3,Trailing Stop,True,3,24.39,True,0.78
v2,GODREJPROP,2019-06-17,2019-07-01,959.15,925.05,41,40000,-1398.1,-3.56,Trailing Stop,True,2,19.85,True,0.97
v2,SRF,2019-06-17,2019-07-08,604.24,549.62,66,40000,-3604.92,-9.04,Structure Break,False,3,47.43,True,1.8
v2,OBEROIRLTY,2019-06-24,2019-08-19,607.6,460.75,65,40000,-9545.25,-24.17,Structure Break,False,8,7.95,True,1.29
v2,ADANIPOWER,2019-06-24,2019-07-15,10.27,12.19,3894,40000,7476.48,18.7,Trailing Stop,True,3,142.39,True,0.87
v2,MUTHOOTFIN,2019-06-24,2019-07-22,644.8,591.1,62,40000,-3329.4,-8.33,Structure Break,False,4,50.34,True,1.24
v2,CUMMINSIND,2019-06-24,2019-07-29,764.05,669.35,52,40000,-4924.4,-12.39,Structure Break,False,5,1.01,True,1.16
v2,VOLTAS,2019-06-24,2019-07-08,643.4,588.65,62,40000,-3394.5,-8.51,Structure Break,False,2,10.92,True,1.31
v2,SBILIFE,2019-07-01,2019-07-15,753.55,744.85,53,40000,-461.1,-1.15,Trailing Stop,True,2,2.73,True,0.84
v2,CONCOR,2019-07-01,2019-07-29,460.56,402.96,86,40000,-4953.6,-12.51,Structure Break,False,4,4.36,True,0.93
v2,SBIN,2019-07-01,2019-07-22,370.65,342.6,107,40000,-3001.35,-7.57,Structure Break,False,3,22.36,True,0.77
v2,NESTLEIND,2019-07-01,2019-11-04,597.85,723.57,66,40000,8297.52,21.03,Trailing Stop,True,18,12.41,True,0.73
v2,MCX,2019-07-15,2019-09-03,171.24,177.05,233,40000,1353.73,3.39,Trailing Stop,True,7,9.89,True,4.8
v2,HDFCLIFE,2019-07-15,2019-08-19,487.6,517.2,82,40000,2427.2,6.07,Trailing Stop,True,5,0.3,True,1.14
v2,JSWENERGY,2019-07-15,2019-07-29,72.2,67.2,554,40000,-2770.0,-6.93,Structure Break,False,2,3.27,True,0.82
v2,DABUR,2019-07-15,2019-08-19,420.2,424.4,95,40000,399.0,1.0,Trailing Stop,True,5,0.72,True,2.19
v2,TORNTPHARM,2019-07-22,2019-09-30,836.88,815.27,47,40000,-1015.2,-2.58,Structure Break,True,10,12.59,True,3.38
v2,DIVISLAB,2019-07-22,2019-08-13,1666.7,1507.3,23,40000,-3666.2,-9.56,Structure Break,False,3,48.15,True,0.6
v2,ASIANPAINT,2019-07-22,2019-09-03,1526.45,1532.4,26,40000,154.7,0.39,Structure Break,True,6,10.13,True,3.11
v2,POWERGRID,2019-07-22,2019-08-05,119.0,113.62,336,40000,-1804.95,-4.51,Structure Break,False,2,11.09,True,1.34
v2,DRREDDY,2019-07-22,2019-07-29,540.99,505.84,73,40000,-2565.95,-6.5,Structure Break,False,1,13.81,True,0.67
v2,ICICIPRULI,2019-07-22,2019-09-09,402.55,417.4,99,40000,1470.15,3.69,Trailing Stop,True,7,4.02,True,2.35
v2,ICICIGI,2019-07-29,2019-09-03,1168.4,1196.15,34,40000,943.5,2.38,Trailing Stop,True,5,62.98,True,0.29
v2,IDFCFIRSTB,2019-08-05,2019-08-19,44.35,43.5,901,40000,-765.85,-1.92,Trailing Stop,True,2,19.28,True,1.15
v2,HINDUNILVR,2019-08-05,2019-09-09,1812.82,1777.57,22,40000,-775.4,-1.94,Structure Break,False,5,10.21,True,1.7
v2,UNITDSPR,2019-08-05,2019-09-03,605.1,609.1,66,40000,264.0,0.66,Trailing Stop,True,4,5.77,True,1.18
v2,PIDILITIND,2019-08-05,2019-09-30,675.88,683.92,59,40000,474.95,1.19,Trailing Stop,True,8,29.94,True,2.14
v2,BHARTIARTL,2019-08-05,2019-11-04,364.31,362.35,109,40000,-213.99,-0.54,Trailing Stop,True,13,16.01,True,2.19
v2,SRF,2019-08-05,2019-09-30,579.6,533.59,69,40000,-3174.69,-7.94,Structure Break,False,8,83.72,True,3.62
v2,COLPAL,2019-08-05,2019-09-30,1229.5,1446.0,32,40000,6928.0,17.61,Trailing Stop,True,8,8.31,True,0.68
v2,AUBANK,2019-08-13,2019-09-16,348.73,322.25,114,40000,-3018.15,-7.59,Structure Break,False,5,11.88,True,0.44
v2,GODFRYPHLP,2019-08-13,2019-09-03,331.43,327.13,120,40000,-516.0,-1.3,Trailing Stop,True,3,24.86,True,4.05
v2,BAJAJ_AUTO,2019-08-13,2019-09-30,2750.95,2863.55,14,40000,1576.4,4.09,Trailing Stop,True,7,4.53,True,0.74
v2,APOLLOHOSP,2019-08-13,2019-10-29,1470.6,1460.0,27,40000,-286.2,-0.72,Trailing Stop,True,11,60.76,True,2.14
v2,TECHM,2019-08-19,2020-02-24,683.85,744.4,58,40000,3511.9,8.85,Structure Break,True,27,8.25,True,1.36
v2,SUPREMEIND,2019-08-19,2019-10-29,1131.95,1136.35,35,40000,154.0,0.39,Structure Break,True,10,1.11,True,0.62
v2,INDIGO,2019-08-19,2019-10-07,1645.5,1749.65,24,40000,2499.6,6.33,Trailing Stop,True,7,73.29,True,0.51
v2,DIXON,2019-08-26,2019-11-04,532.04,545.82,75,40000,1033.5,2.59,Structure Break,True,10,10.24,True,2.39
v2,TATACONSUM,2019-08-26,2019-11-04,275.14,291.64,145,40000,2392.29,6.0,Trailing Stop,True,10,23.64,True,1.76
v2,PIIND,2019-09-03,2019-09-30,1207.3,1278.8,33,40000,2359.5,5.92,Trailing Stop,True,4,63.0,True,0.77
v2,MANAPPURAM,2019-09-09,2019-09-30,124.8,132.9,320,40000,2592.0,6.49,Trailing Stop,True,3,30.09,True,0.73
v2,BPCL,2019-09-09,2019-10-07,204.27,244.0,195,40000,7746.38,19.45,Trailing Stop,True,4,19.43,True,1.25
v2,PFC,2019-09-09,2019-09-30,89.0,76.04,449,40000,-5819.04,-14.56,Structure Break,False,3,45.19,True,0.64
v2,BAJAJFINSV,2019-09-09,2019-10-07,738.88,816.95,54,40000,4215.78,10.57,Trailing Stop,True,4,9.35,True,0.61
v2,PHOENIXLTD,2019-09-09,2020-01-20,349.05,426.15,114,40000,8789.4,22.09,Trailing Stop,True,19,20.05,True,0.59
v2,ADANIPOWER,2019-09-09,2019-09-30,12.92,12.02,3095,40000,-2785.5,-6.97,Trailing Stop,True,3,115.01,True,0.52
v2,ADANIPORTS,2019-09-09,2019-09-30,374.2,394.6,106,40000,2162.4,5.45,Trailing Stop,True,3,3.64,True,1.05
v2,PRESTIGE,2019-09-09,2019-09-30,308.65,271.35,129,40000,-4811.7,-12.08,Structure Break,False,3,32.02,True,0.59
v2,SIEMENS,2019-09-09,2019-11-11,647.24,818.36,61,40000,10438.33,26.44,Structure Break,True,9,25.48,True,0.95
v2,CONCOR,2019-09-09,2019-10-07,425.84,451.36,93,40000,2373.36,5.99,Trailing Stop,True,4,8.41,True,0.77
v2,CROMPTON,2019-09-16,2019-10-22,251.55,256.3,159,40000,755.25,1.89,Trailing Stop,True,5,4.06,True,1.68
v2,FEDERALBNK,2019-09-16,2020-03-02,94.8,80.05,421,40000,-6209.75,-15.56,Structure Break,False,24,21.11,True,1.05
v2,VOLTAS,2019-09-16,2019-12-02,667.35,690.0,59,40000,1336.35,3.39,Trailing Stop,True,11,12.46,True,0.95
v2,KOTAKBANK,2019-09-16,2019-09-30,307.77,312.63,129,40000,626.94,1.58,Trailing Stop,True,2,23.85,True,1.12
v2,HDFCBANK,2019-09-16,2019-09-30,599.8,594.85,66,40000,-326.7,-0.83,Trailing Stop,True,2,20.59,True,1.27
v2,UNITDSPR,2019-09-23,2019-11-25,664.3,606.25,60,40000,-3483.0,-8.74,Structure Break,False,9,10.51,True,1.38
v2,HDFCLIFE,2019-09-23,2019-11-04,582.3,567.9,68,40000,-979.2,-2.47,Structure Break,True,6,29.87,True,0.64
v2,CHOLAFIN,2019-09-23,2019-11-18,310.6,314.35,128,40000,480.0,1.21,Trailing Stop,True,8,8.57,True,1.91
v2,GODREJPROP,2019-09-23,2019-11-11,1062.1,906.6,37,40000,-5753.5,-14.64,Structure Break,False,7,56.67,True,1.96
v2,ASIANPAINT,2019-09-23,2019-11-18,1776.3,1682.75,22,40000,-2058.1,-5.27,Structure Break,False,8,35.88,True,1.48
v2,INDHOTEL,2019-09-23,2020-01-06,149.73,133.88,267,40000,-4232.13,-10.59,Structure Break,False,15,20.39,True,4.07
v2,DMART,2019-09-23,2019-11-11,1894.55,1870.85,21,40000,-497.7,-1.25,Structure Break,True,7,22.16,True,1.48
v2,ULTRACEMCO,2019-09-23,2019-11-11,4395.15,4077.4,9,40000,-2859.75,-7.23,Structure Break,False,7,3.66,True,1.1
v2,IOC,2019-09-30,2019-11-04,100.7,89.37,397,40000,-4499.33,-11.25,Structure Break,False,5,0.26,True,1.1
v2,TRENT,2019-10-07,2019-11-04,507.6,516.35,78,40000,682.5,1.72,Trailing Stop,True,4,41.76,True,0.34
v2,BANDHANBNK,2019-10-07,2019-11-18,583.5,526.75,68,40000,-3859.0,-9.73,Structure Break,False,6,0.97,True,4.26
v2,ADANIGREEN,2019-10-07,2019-11-04,78.75,86.7,507,40000,4030.65,10.1,Trailing Stop,True,4,57.61,True,3.9
v2,ICICIPRULI,2019-10-14,2019-11-18,476.75,497.6,83,40000,1730.55,4.37,Trailing Stop,True,5,33.89,True,0.97
v2,BAJFINANCE,2019-10-14,2019-12-02,413.76,395.16,96,40000,-1785.6,-4.5,Structure Break,False,7,78.88,True,1.11
v2,MANAPPURAM,2019-10-14,2019-11-04,154.55,166.3,258,40000,3031.5,7.6,Trailing Stop,True,3,100.08,True,1.46
v2,GMRAIRPORT,2019-10-14,2019-11-18,17.27,18.58,2316,40000,3035.89,7.59,Trailing Stop,True,5,10.51,True,0.76
v2,COFORGE,2019-10-14,2019-11-11,287.31,298.22,139,40000,1516.49,3.8,Trailing Stop,True,4,22.73,True,0.84
v2,SBILIFE,2019-10-14,2019-11-18,925.95,942.65,43,40000,718.1,1.8,Trailing Stop,True,5,69.64,True,1.91
v2,JUBLFOOD,2019-10-14,2019-11-18,271.92,312.54,147,40000,5971.14,14.94,Trailing Stop,True,5,3.63,True,0.84
v2,BEL,2019-10-14,2019-11-04,38.85,36.48,1029,40000,-2435.3,-6.09,Trailing Stop,True,3,36.04,True,1.36
v2,NAM_INDIA,2019-10-14,2019-11-04,288.6,318.95,138,40000,4188.3,10.52,Trailing Stop,True,3,54.88,True,0.89
v2,ADANIENT,2019-10-14,2019-12-02,169.84,200.29,235,40000,7157.13,17.93,Trailing Stop,True,7,25.66,True,2.7
v2,SRF,2019-10-22,2020-02-24,570.66,778.76,70,40000,14567.0,36.47,Trailing Stop,True,18,48.91,True,1.25
v2,HDFCAMC,2019-10-22,2019-11-25,1528.35,1768.47,26,40000,6243.25,15.71,Trailing Stop,True,5,109.04,True,1.45
v2,IDFCFIRSTB,2019-10-22,2019-11-04,41.65,42.15,960,40000,480.0,1.2,Trailing Stop,True,2,4.54,True,1.04
v2,MCX,2019-10-22,2019-11-04,229.08,221.43,174,40000,-1331.1,-3.34,Trailing Stop,True,2,51.19,True,0.78
v2,ICICIBANK,2019-10-22,2020-01-13,469.55,532.05,85,40000,5312.5,13.31,Trailing Stop,True,12,35.57,True,1.27
v2,ICICIGI,2019-10-22,2020-01-20,1361.85,1350.35,29,40000,-333.5,-0.84,Trailing Stop,True,13,56.73,True,0.69
v2,AUBANK,2019-10-22,2019-12-09,343.48,397.52,116,40000,6269.8,15.74,Trailing Stop,True,7,10.68,True,2.12
v2,PFC,2019-10-29,2019-11-25,88.88,91.6,450,40000,1224.0,3.06,Trailing Stop,True,4,24.33,True,0.61
v2,PETRONET,2019-10-29,2019-11-18,283.5,264.75,141,40000,-2643.75,-6.61,Structure Break,False,3,14.59,True,1.64
v2,SBIN,2019-10-29,2019-12-02,313.55,320.0,127,40000,819.15,2.06,Trailing Stop,True,5,4.7,True,1.55
v2,TORNTPHARM,2019-10-29,2019-11-18,900.95,855.92,44,40000,-1981.1,-5.0,Structure Break,False,3,0.43,True,0.7
v2,BDL,2019-10-29,2019-11-25,165.77,166.68,241,40000,216.9,0.54,Trailing Stop,True,4,3.22,True,3.2
v2,BAJAJHLDNG,2019-11-04,2019-11-25,3777.1,3564.35,10,40000,-2127.5,-5.63,Structure Break,False,3,25.56,True,1.05
v2,TIINDIA,2019-11-04,2020-01-27,438.45,505.75,91,40000,6124.3,15.35,Trailing Stop,True,12,30.88,True,2.63
v2,SHREECEM,2019-11-18,2019-12-02,20297.7,20304.7,1,40000,7.0,0.03,Trailing Stop,True,2,21.59,True,1.12
v2,MFSL,2019-11-18,2020-01-06,507.25,510.9,78,40000,284.7,0.72,Trailing Stop,True,7,10.35,True,1.83
v2,ADANIGREEN,2019-11-25,2020-01-13,137.1,188.65,291,40000,15001.04,37.6,Trailing Stop,True,7,166.02,True,1.94
v2,IDFCFIRSTB,2019-11-25,2020-01-27,46.85,39.15,853,40000,-6568.1,-16.44,Structure Break,False,9,12.54,True,2.19
v2,DRREDDY,2019-11-25,2020-02-24,582.77,585.42,68,40000,180.2,0.45,Structure Break,True,13,6.6,True,1.04
v2,AMBER,2019-11-25,2020-02-24,1032.0,1371.2,38,40000,12889.6,32.87,Structure Break,True,13,4.42,True,1.14
v2,TATACONSUM,2019-11-25,2020-01-27,319.25,368.15,125,40000,6112.85,15.32,Trailing Stop,True,9,35.43,True,1.25
v2,PERSISTENT,2019-12-02,2020-02-10,345.2,350.62,115,40000,623.87,1.57,Trailing Stop,True,10,12.02,True,0.46
v2,KOTAKBANK,2019-12-02,2020-02-24,334.86,324.07,119,40000,-1284.01,-3.22,Structure Break,False,12,28.38,True,1.17
v2,OBEROIRLTY,2019-12-02,2020-03-09,558.45,456.4,71,40000,-7245.55,-18.27,Structure Break,False,14,21.22,True,1.75
v2,NMDC,2019-12-09,2020-01-06,29.27,31.01,1366,40000,2379.92,5.95,Trailing Stop,True,4,4.08,True,0.74
v2,ADANIENT,2019-12-16,2020-01-27,212.22,216.1,188,40000,729.39,1.83,Trailing Stop,True,6,17.53,True,0.71
v2,MUTHOOTFIN,2019-12-16,2020-01-20,732.0,751.95,54,40000,1077.3,2.73,Trailing Stop,True,5,43.35,True,0.92
v2,COFORGE,2019-12-16,2020-02-10,316.56,367.13,126,40000,6371.82,15.97,Trailing Stop,True,8,28.73,True,6.65
v2,TRENT,2019-12-23,2020-02-24,545.45,737.2,73,40000,13997.75,35.15,Trailing Stop,True,9,46.83,True,1.14
v2,APLAPOLLO,2019-12-23,2020-01-27,177.8,197.22,224,40000,4351.2,10.93,Trailing Stop,True,5,17.65,True,1.67
v2,LTM,2019-12-23,2020-02-24,1760.0,1910.15,22,40000,3303.3,8.53,Trailing Stop,True,9,2.78,True,0.52
v2,GODREJPROP,2019-12-30,2020-01-27,965.05,989.9,41,40000,1018.85,2.57,Trailing Stop,True,4,28.03,True,1.19
v2,TMPV,2019-12-30,2020-01-20,115.37,112.59,346,40000,-960.89,-2.41,Trailing Stop,True,3,1.16,True,1.21
v2,HCLTECH,2019-12-30,2020-02-24,585.05,534.35,68,40000,-3447.6,-8.67,Structure Break,True,8,7.58,True,0.56
v2,MOTILALOFS,2019-12-30,2020-01-20,210.39,206.64,190,40000,-712.5,-1.78,Trailing Stop,True,3,20.26,True,1.49
v2,GMRAIRPORT,2019-12-30,2020-01-27,20.48,19.26,1953,40000,-2383.51,-5.96,Structure Break,True,4,27.09,True,1.06
v2,UNOMINDA,2020-01-06,2020-01-27,197.55,194.17,202,40000,-683.36,-1.71,Trailing Stop,True,3,7.57,True,2.02
v2,ABB,2020-01-06,2020-02-10,1372.4,1233.1,29,40000,-4039.7,-10.15,Structure Break,False,5,3.05,True,0.61
v2,VBL,2020-01-06,2020-01-27,65.38,68.1,611,40000,1663.37,4.16,Trailing Stop,True,3,31.3,True,0.52
v2,CDSL,2020-01-06,2020-01-27,132.4,128.15,302,40000,-1283.5,-3.21,Trailing Stop,True,3,3.21,True,2.8
v2,CHOLAFIN,2020-01-06,2020-02-24,314.1,306.5,127,40000,-965.2,-2.42,Structure Break,True,7,12.66,True,1.18
v2,MCX,2020-01-06,2020-03-09,271.21,224.92,147,40000,-6804.63,-17.07,Structure Break,False,9,65.25,True,2.89
v2,RELIANCE,2020-01-13,2020-01-27,710.9,622.02,56,40000,-4976.91,-12.5,Structure Break,False,2,23.49,True,1.07
v2,DIVISLAB,2020-01-13,2020-03-09,1903.35,1962.7,21,40000,1246.35,3.12,Structure Break,True,8,14.05,True,0.62
v2,GODFRYPHLP,2020-01-13,2020-01-27,486.2,378.15,82,40000,-8860.09,-22.22,Structure Break,False,2,44.66,True,0.97
v2,ALKEM,2020-01-13,2020-03-09,2338.2,2413.85,17,40000,1286.05,3.24,Structure Break,True,8,7.9,True,2.24
v2,BLUESTARCO,2020-01-13,2020-02-03,429.12,405.33,93,40000,-2213.4,-5.55,Structure Break,False,3,22.09,True,0.71
v2,VOLTAS,2020-01-20,2020-03-23,723.45,490.55,55,40000,-12809.5,-32.19,Structure Break,False,9,18.18,True,0.96
v2,ULTRACEMCO,2020-01-20,2020-02-24,4642.75,4219.6,8,40000,-3385.2,-9.11,Structure Break,False,5,3.88,True,1.36
v2,DABUR,2020-01-20,2020-03-09,500.5,450.6,79,40000,-3942.1,-9.97,Structure Break,False,7,4.56,True,0.85
v2,HINDUNILVR,2020-01-20,2020-02-24,2041.57,2141.05,19,40000,1890.2,4.87,Trailing Stop,True,5,1.94,True,0.66
v2,KEI,2020-01-20,2020-02-17,547.95,522.1,72,40000,-1861.2,-4.72,Structure Break,False,4,34.67,True,2.9
v2,TITAN,2020-01-20,2020-02-24,1227.85,1254.5,32,40000,852.8,2.17,Trailing Stop,True,5,15.83,True,0.84
v2,AUBANK,2020-01-20,2020-03-02,535.35,566.88,74,40000,2332.85,5.89,Trailing Stop,True,6,50.32,True,3.83
v2,INFY,2020-01-20,2020-02-24,782.75,731.7,51,40000,-2603.55,-6.52,Structure Break,False,5,3.71,True,0.97
v2,BHARTIARTL,2020-01-20,2020-02-17,514.59,535.55,77,40000,1613.67,4.07,Trailing Stop,True,4,55.11,True,1.86
v2,DLF,2020-01-20,2020-02-24,262.85,201.7,152,40000,-9294.8,-23.26,Structure Break,False,5,31.44,True,0.59
v2,PAGEIND,2020-01-20,2020-02-10,26214.5,22447.05,1,40000,-3767.45,-14.37,Structure Break,False,3,1.31,True,1.48
v2,BAJFINANCE,2020-01-27,2020-02-24,427.6,446.59,93,40000,1765.14,4.44,Trailing Stop,True,4,57.43,True,2.58
v2,DIXON,2020-01-27,2020-02-17,889.33,870.44,44,40000,-831.16,-2.12,Trailing Stop,True,3,99.62,True,2.77
v2,SOLARINDS,2020-01-27,2020-03-02,1275.3,1132.5,31,40000,-4426.8,-11.2,Structure Break,False,5,12.17,True,7.11
v2,DMART,2020-01-27,2020-02-24,2072.05,2323.95,19,40000,4786.1,12.16,Trailing Stop,True,4,22.04,True,1.81
v2,LAURUSLABS,2020-01-27,2020-02-24,85.35,82.71,468,40000,-1235.52,-3.09,Trailing Stop,True,4,5.45,True,4.01
v2,JUBLFOOD,2020-01-27,2020-02-24,375.49,351.37,106,40000,-2556.72,-6.42,Structure Break,False,4,40.42,True,2.62
v2,CROMPTON,2020-01-27,2020-02-24,278.75,279.0,143,40000,35.75,0.09,Trailing Stop,True,4,13.0,True,1.32
v2,FORTIS,2020-02-03,2020-03-09,163.65,138.7,244,40000,-6087.8,-15.25,Structure Break,False,5,8.88,True,1.7
v2,ADANIGREEN,2020-02-03,2020-02-24,213.0,154.95,187,40000,-10855.35,-27.25,Structure Break,False,3,395.55,True,1.02
v2,UNITDSPR,2020-02-03,2020-02-24,676.65,686.35,59,40000,572.3,1.43,Trailing Stop,True,3,4.4,True,1.86
v2,PIIND,2020-02-03,2020-03-09,1598.5,1350.0,25,40000,-6212.5,-15.55,Structure Break,False,5,68.42,True,1.15
v2,TATACONSUM,2020-02-03,2020-02-24,391.91,341.97,102,40000,-5093.9,-12.74,Structure Break,False,3,65.38,True,1.9
v2,BPCL,2020-02-03,2020-02-24,245.7,213.18,162,40000,-5269.05,-13.24,Structure Break,False,3,25.07,True,1.54
v2,SHREECEM,2020-02-03,2020-03-09,24918.15,21308.2,1,40000,-3609.95,-14.49,Structure Break,False,5,44.09,True,1.43
v2,NESTLEIND,2020-02-03,2020-03-09,816.39,749.59,48,40000,-3206.4,-8.18,Structure Break,False,5,30.86,True,1.33
v2,NAM_INDIA,2020-02-03,2020-02-24,379.0,390.5,105,40000,1207.5,3.03,Trailing Stop,True,3,124.42,True,1.08
v2,RECLTD,2020-02-03,2020-02-24,116.29,88.35,343,40000,-9582.56,-24.02,Structure Break,False,3,10.81,True,2.72
v2,ADANIENT,2020-02-03,2020-02-24,232.3,212.08,172,40000,-3478.37,-8.71,Trailing Stop,True,3,47.13,True,1.59
v2,SUPREMEIND,2020-02-10,2020-02-24,1405.35,1319.2,28,40000,-2412.2,-6.13,Structure Break,False,2,25.33,True,0.59
v2,SHRIRAMFIN,2020-02-17,2020-03-02,261.36,215.37,153,40000,-7035.87,-17.59,Structure Break,False,2,15.51,True,1.04
v2,MFSL,2020-02-17,2020-03-09,565.0,429.9,70,40000,-9457.0,-23.91,Structure Break,False,3,35.72,True,2.71
v2,TORNTPHARM,2020-02-17,2020-03-09,1119.47,989.25,35,40000,-4557.87,-11.63,Structure Break,False,3,12.24,True,1.06
v2,PFC,2020-02-17,2020-03-09,105.8,81.96,378,40000,-9011.52,-22.53,Structure Break,False,3,14.39,True,0.66
v2,POWERGRID,2020-03-02,2020-03-09,107.21,94.44,373,40000,-4762.75,-11.91,Structure Break,False,1,2.48,True,0.69
v2,PIDILITIND,2020-03-02,2020-03-23,826.9,649.58,48,40000,-8511.6,-21.44,Structure Break,False,3,47.24,True,2.19
v2,BEL,2020-03-16,2020-04-27,23.77,24.03,1683,40000,448.8,1.12,Trailing Stop,True,6,4.2,True,1.45
v2,ZYDUSLIFE,2020-03-16,2020-04-13,285.8,333.8,139,40000,6672.0,16.79,Trailing Stop,True,4,9.84,True,1.83
v2,HINDUNILVR,2020-03-23,2020-04-20,2107.38,2247.73,18,40000,2526.15,6.66,Trailing Stop,True,4,60.3,True,1.9
v2,TORNTPHARM,2020-03-30,2020-04-13,1038.5,1123.4,38,40000,3226.2,8.18,Trailing Stop,True,2,58.17,True,0.88
v2,CIPLA,2020-03-30,2020-05-11,449.2,570.3,89,40000,10777.9,26.96,Trailing Stop,True,6,19.22,True,2.15
v2,DRREDDY,2020-03-30,2020-05-11,629.36,747.02,63,40000,7412.58,18.7,Structure Break,True,6,67.29,True,0.87
v2,SBILIFE,2020-04-07,2020-06-08,739.45,750.45,54,40000,594.0,1.49,Trailing Stop,True,9,51.06,True,0.66
v2,DABUR,2020-04-07,2020-05-04,485.35,446.8,82,40000,-3161.1,-7.94,Structure Break,False,4,43.57,True,1.07
v2,MARICO,2020-04-07,2020-04-27,296.6,287.0,134,40000,-1286.4,-3.24,Trailing Stop,True,3,9.8,True,0.92
v2,HCLTECH,2020-04-07,2020-05-04,469.05,518.4,85,40000,4194.75,10.52,Trailing Stop,True,4,15.09,True,0.73
v2,HDFCLIFE,2020-04-07,2020-04-20,472.25,453.35,84,40000,-1587.6,-4.0,Trailing Stop,True,2,63.55,True,0.9
v2,ADANIGREEN,2020-04-07,2020-06-22,174.75,397.55,228,40000,50798.4,127.5,Trailing Stop,True,11,510.34,True,0.32
v2,ALKEM,2020-04-07,2020-05-11,2709.0,2473.35,14,40000,-3299.1,-8.7,Structure Break,False,5,98.3,True,2.21
v2,BIOCON,2020-04-07,2020-05-11,333.75,328.5,119,40000,-624.75,-1.57,Structure Break,True,5,36.04,True,1.3
v2,DMART,2020-04-07,2020-06-08,2392.65,2397.8,16,40000,82.4,0.22,Trailing Stop,True,9,100.07,True,0.12
v2,BDL,2020-04-13,2020-05-18,116.07,112.57,344,40000,-1204.0,-3.02,Trailing Stop,True,5,2.79,True,0.93
v2,HDFCAMC,2020-04-13,2020-08-03,1338.47,1184.5,29,40000,-4465.27,-11.5,Structure Break,False,16,118.91,True,0.83
v2,LUPIN,2020-04-13,2020-04-27,822.25,835.3,48,40000,626.4,1.59,Trailing Stop,True,2,39.45,True,1.8
v2,SRF,2020-04-13,2020-05-04,681.42,719.02,58,40000,2180.8,5.52,Trailing Stop,True,3,77.85,True,0.99
v2,DIXON,2020-04-20,2020-05-04,840.48,851.16,47,40000,501.96,1.27,Trailing Stop,True,2,124.35,True,0.82
v2,BLUESTARCO,2020-04-20,2020-05-11,280.02,234.98,142,40000,-6397.1,-16.09,Structure Break,False,3,2.51,True,0.9
v2,SUPREMEIND,2020-04-20,2020-05-04,1038.75,978.1,38,40000,-2304.7,-5.84,Trailing Stop,True,2,16.07,True,0.81
v2,MFSL,2020-04-27,2020-05-18,469.8,429.25,85,40000,-3446.75,-8.63,Structure Break,False,3,26.72,True,1.29
v2,LTM,2020-04-27,2020-08-17,1592.95,2367.55,25,40000,19365.0,48.63,Trailing Stop,True,16,14.28,True,1.47
v2,COFORGE,2020-05-04,2020-05-26,280.51,290.34,142,40000,1395.86,3.5,Trailing Stop,True,3,35.55,True,3.42
v2,JUBLFOOD,2020-05-11,2020-07-06,333.26,324.12,120,40000,-1096.8,-2.74,Structure Break,True,8,59.64,True,0.87
v2,ADANIENT,2020-05-11,2020-07-13,136.81,147.04,292,40000,2987.98,7.48,Structure Break,True,9,38.1,True,0.73
v2,BHARTIARTL,2020-05-11,2020-05-26,543.9,542.42,73,40000,-107.48,-0.27,Trailing Stop,True,2,119.04,True,1.18
v2,AMBER,2020-05-18,2020-06-08,1188.65,1370.85,33,40000,6012.6,15.33,Trailing Stop,True,3,87.47,True,0.8
v2,ZYDUSLIFE,2020-05-18,2020-06-15,346.7,362.05,115,40000,1765.25,4.43,Trailing Stop,True,4,47.84,True,0.82
v2,TORNTPHARM,2020-05-18,2020-08-10,1300.5,1419.47,30,40000,3569.25,9.15,Trailing Stop,True,12,92.56,True,1.17
v2,CDSL,2020-05-18,2020-09-07,117.68,222.93,339,40000,35679.75,89.44,Trailing Stop,True,16,31.58,True,2.31
v2,HAL,2020-05-18,2020-07-20,267.38,454.85,149,40000,27933.78,70.12,Trailing Stop,True,9,6.15,True,4.22
v2,INDUSTOWER,2020-05-26,2020-07-13,229.95,198.1,173,40000,-5510.05,-13.85,Structure Break,False,7,3.23,True,1.09
v2,HEROMOTOCO,2020-05-26,2020-07-27,2360.85,2676.5,16,40000,5050.4,13.37,Trailing Stop,True,9,10.85,True,1.26
v2,ULTRACEMCO,2020-05-26,2020-08-31,3904.85,3916.1,10,40000,112.5,0.29,Structure Break,True,14,3.67,True,1.48
v2,DABUR,2020-05-26,2020-07-20,466.45,471.5,85,40000,429.25,1.08,Trailing Stop,True,8,48.5,True,1.75
v2,APLAPOLLO,2020-05-26,2020-06-15,151.78,158.91,263,40000,1873.88,4.69,Trailing Stop,True,3,23.33,True,0.92
v2,GODREJCP,2020-05-26,2020-07-20,633.8,680.0,63,40000,2910.6,7.29,Structure Break,True,8,15.77,True,1.05
v2,ASIANPAINT,2020-05-26,2020-09-21,1683.1,1925.6,23,40000,5577.5,14.41,Trailing Stop,True,17,47.76,True,0.94
v2,GODREJPROP,2020-05-26,2020-08-03,688.4,887.75,58,40000,11562.3,28.96,Trailing Stop,True,10,2.69,True,1.48
v2,SUPREMEIND,2020-06-01,2020-07-06,1076.1,1105.45,37,40000,1085.95,2.73,Trailing Stop,True,5,27.31,True,0.89
