breakout_lookback,exit_lookback,rs_threshold,trail_trigger_pct,trail_offset_pct,rs_slope_weeks,total_trades,win_rate_pct,profit_factor,expectancy_rs,total_pnl_rs,avg_win_rs,avg_loss_rs,avg_win_pct,avg_loss_pct,max_drawdown_rs,avg_weeks_held
2,2,10,5.0,2.5,3,2930,52.66211604095563,2.0231569640405365,1358.0664188521193,3979134.6072367094,5099.2936063835905,-2803.947676577628,12.973512708820023,-7.15650993022213,-305513.9668473897,5.869283276450512
1,2,5,3.0,3.0,2,3837,50.95126400833985,2.0229885369024707,1297.7918037946574,4979627.1511601005,5037.008910659131,-2586.4640112531883,12.811019938966203,-6.5802989500783795,-380724.08871864807,5.695856137607506
2,3,10,2.0,2.0,3,3014,57.10019907100199,2.0229600075172165,1243.8779805939682,3749048.23351022,4307.931602726769,-2834.4176757792343,10.950761811790377,-7.223159155480684,-315766.7542426209,5.542800265428003
2,1,10,5.0,3.0,2,3266,46.66258420085732,2.0227273778991663,1210.8819741022994,3954740.52741811,5132.281846691253,-2219.780141756234,13.045064719928453,-5.662606202922473,-352110.4266421003,4.8126148193508875
3,4,0,3.0,2.0,2,3353,60.93050999105279,2.022630625180496,1284.1153006494483,4305638.6030776,4168.377007426505,-3214.0119260265265,10.606838948753362,-8.194938069760413,-330960.07876253035,6.326871458395467
1,5,0,3.0,2.0,3,3783,61.855670103092784,2.022311862224405,1307.5054542188632,4946293.133309959,4181.4674677800895,-3352.9734866912336,10.629270930306163,-8.545637458250495,-397322.1646090634,6.468675654242665
2,5,-999,2.0,4.0,3,4818,51.70195101701951,2.022277457680701,1428.911257323599,6884494.4377851,5467.266984406002,-2894.0557027805116,13.872825215478398,-7.3629716871075175,-569149.9791397979,7.734952262349522
1,5,10,2.0,1.5,2,3474,61.111111111111114,2.021842916834234,1255.0601504637045,4360078.96271091,4063.5689431150968,-3158.3108094170543,10.330791667606816,-8.040964999394877,-419140.49789101165,5.80195739781232
1,4,10,3.0,2.0,3,3142,60.661998726925525,2.021758213704563,1328.4302416311712,4173927.8192051398,4333.143948669922,-3305.0522224593283,11.018703293904991,-8.424329803956372,-356045.60833942983,6.175047740292807
1,5,10,3.0,1.5,2,3382,62.98048492016558,2.0215477784559512,1319.5628702765318,4462761.62727523,4146.192037055202,-3489.3190188916533,10.543461719805059,-8.885344748827919,-409864.26379440725,6.187463039621526
1,4,0,2.0,2.5,3,3846,55.66822672906916,2.0214757338096265,1275.2023986071945,4904428.42504327,4533.276530716767,-2816.0214822412495,11.524870834082119,-7.180362815494365,-385726.1139247818,6.162246489859594
2,4,5,2.0,1.5,2,3487,60.711213077143675,2.021007327847284,1214.8217878524633,4236083.574241539,3960.797971390595,-3028.4129424761677,10.063460523972957,-7.716330168278492,-387446.91627563117,5.6334958416977345
1,5,5,5.0,2.0,2,3475,61.64028776978417,2.0208278225740273,1488.5404724507455,5172678.1417663405,4780.4942938448785,-3801.30580318784,12.16028089823511,-9.679626146774323,-377094.7323259851,7.220719424460432
2,1,0,5.0,4.0,3,3744,45.3258547008547,2.0208107869541596,1186.5944455857318,4442609.60427298,5182.468960908596,-2126.057753976019,13.181955115721657,-5.4301084136840725,-353856.3090839996,5.090010683760684
1,1,10,5.0,4.0,2,3626,45.53226696083839,2.020764587481684,1237.9950092439049,4488969.903518399,5382.570761384166,-2226.6604676085367,13.684353864284667,-5.671030308822904,-398178.28152422234,5.035852178709321
1,5,0,2.0,2.5,3,3788,56.59978880675819,2.020528999078168,1297.3677237986376,4914428.93774924,4538.245821493564,-2929.1788950930413,11.535556861595062,-7.468888619204555,-406551.8171312623,6.408394931362197
1,2,5,2.0,3.0,2,3883,49.961370074684524,2.02032651994176,1273.8065504960778,4946190.83557627,5048.374081197866,-2494.9330323971126,12.837523807626036,-6.3471103254293615,-387284.52033884823,5.555755858872006
3,3,0,5.0,2.5,3,3149,55.668466179739596,2.020319051821679,1394.25918403503,4390522.17052631,4959.275346774427,-3082.440911439298,12.627876728770795,-7.867587030127297,-289626.026985049,6.692283264528422
3,3,5,5.0,2.0,3,2922,57.28952772073922,2.019919419918187,1388.2156945308216,4056366.2594190603,4798.9905138591275,-3186.813991010513,12.217043662150415,-8.12664507387689,-272208.5807493408,6.409650924024641
2,4,-999,2.0,4.0,2,5141,50.43765804318227,2.0198869167418683,1412.582997764822,7262089.19150895,5546.692594110085,-2794.53873823332,14.066000966032385,-7.107188411065248,-562703.0361706177,7.401283796926668
3,1,0,5.0,4.0,3,3437,45.30113471050334,2.0197712236085796,1185.81429955849,4075643.7475825297,5184.501809470463,-2125.8646647675423,13.194355743474683,-5.430615349839354,-352844.796872349,5.1070701192900785
2,5,0,2.0,1.5,3,3611,62.03267792855165,2.0193184675581577,1208.713054857707,4364662.84109118,3860.091571070031,-3123.2255857809555,9.809195089533604,-7.960853857785724,-405869.9694379079,5.923013015785101
3,1,5,2.0,4.0,2,3246,45.00924214417745,2.019122404824517,1196.4202438476461,3883580.1115294597,5266.454675248617,-2134.851635299031,13.401563818337928,-5.445350388465736,-372526.83580146916,4.985828712261244
3,4,10,2.0,1.5,3,2788,60.43758967001435,2.0186505989565977,1236.5325605476758,3447452.77880692,4054.472238083217,-3068.2982251707163,10.316767651054754,-7.814195797534221,-347461.08932253113,5.727761836441894
3,4,10,3.0,1.5,3,2729,62.51374129717845,2.0184566819589507,1301.8677244188054,3552797.01993892,4127.320937764244,-3409.9828933400586,10.503460609697624,-8.68503796233512,-331894.45983273024,6.097471601319165
1,2,10,5.0,3.0,3,3132,51.66028097062579,2.018441789254331,1380.1514033264207,4322634.19521835,5294.805183489357,-2803.408581022081,13.476012241687787,-7.145931821336346,-373753.19368039165,6.059386973180077
3,3,0,3.0,2.5,2,3354,56.23136553369111,2.0184374956764475,1289.9288394768128,4326421.32760523,4546.404233350074,-2893.799084804503,11.574064653669982,-7.37571033601807,-332144.30952943163,6.142814549791294
2,1,0,2.0,4.0,2,3957,45.23629011877685,2.0183748217375985,1166.4751063938893,4615741.99600062,5110.726742006554,-2091.5823129631335,12.982883761140721,-5.336396678922462,-370187.0140528027,4.9757391963608795
3,3,5,2.0,2.5,3,3012,54.05046480743692,2.0182375565599804,1282.3890496498673,3862555.8175454,4702.659559707433,-2740.877128365824,11.97041960938122,-6.982877783124327,-324086.92123402003,5.891102257636122
3,4,0,3.0,2.0,3,3255,61.19815668202765,2.0178684919427052,1278.5154918744545,4161567.9260513494,4141.606577139287,-3237.1436069755423,10.539260047014421,-8.257625418566509,-296110.2180105271,6.3271889400921655
3,1,0,5.0,4.0,2,3551,45.70543508870741,2.017834862622134,1184.6277866278233,4206613.2703154,5138.334426620351,-2143.622149423978,13.071745121126174,-5.470143402562334,-365348.69903997285,5.105885666009574
2,2,10,5.0,1.5,2,3160,54.462025316455694,2.017217388342949,1284.4190270313227,4058764.1254189797,4676.833086351046,-2772.8044587846907,11.887064087553123,-7.06773898747053,-314589.8980781981,5.417721518987341
2,2,0,2.0,2.5,2,3882,51.98351365275631,2.0169982404179723,1189.4883213573055,4617593.66350906,4538.1606877969025,-2435.8447448847046,11.530049180290646,-6.214542454753613,-365795.72953913943,5.29392065945389
1,4,-999,5.0,4.0,3,5190,54.43159922928709,2.0166259552400034,1510.3647676885817,7838793.144303739,5504.208936748932,-3260.2947577217715,13.97423139443243,-8.296700832020392,-641660.0420231894,8.055105973025048
1,4,0,5.0,2.0,3,3680,60.0,2.0164365104212956,1404.5948673601222,5168909.11188525,4644.127373519502,-3454.703891878947,11.810313081321382,-8.809332161616691,-361469.0323862536,6.863315217391304
1,2,10,3.0,3.0,3,3202,51.31168019987508,2.01615109410019,1314.0169200760147,4207482.178083399,5081.003667282283,-2655.93768265644,12.923692873449323,-6.771542688855036,-369637.62276203884,5.753591505309182
2,2,0,5.0,2.5,2,3737,52.020337168852016,2.0160495348722254,1288.1480827789778,4813809.38534504,4913.364073995834,-2642.37053792686,12.491480584722279,-6.741722529727565,-362058.00473759766,5.808670056194809
3,1,10,5.0,3.0,2,2959,46.53599188915174,2.015650543220065,1200.225296116678,3551466.65120925,5118.52389981337,-2210.3291775181797,13.025702686125094,-5.639903710042882,-355243.3401001189,4.834403514700912
1,5,5,2.0,2.0,2,3784,59.01162790697675,2.015407100996344,1273.4517393493948,4818741.38169811,4283.19141909982,-3059.7195726317154,10.888074121180036,-7.789376379955771,-402301.40197430644,6.030126849894292
3,1,10,3.0,3.0,2,2987,46.401071309005694,2.0148806159876704,1170.9378592455273,3497591.38556639,5010.028558645231,-2152.597249666396,12.754649465719476,-5.49010653445143,-350156.49010011833,4.709742216270506
2,1,5,2.0,4.0,3,3417,44.98097746561311,2.0143858870540994,1191.9688557935588,4072957.58024659,5262.298641837722,-2135.7422512010585,13.385318389089115,-5.45188688067742,-349664.53634453984,4.9730757974831725
2,2,10,3.0,2.5,3,3002,53.297801465689545,2.014378881297222,1274.4366669121086,3825858.87407015,4748.428731145587,-2690.176245194572,12.075248296640474,-6.864354483228796,-314019.46057818923,5.528314457028648
1,5,10,5.0,1.5,3,2967,63.094034378159755,2.0142092052938225,1475.6628171634984,4378291.5785241,4644.894611189717,-3942.421126596393,11.815358638150178,-10.048245949209198,-386990.84541958105,7.101112234580384
3,1,5,2.0,4.0,3,3151,44.62075531577277,2.0141001423924987,1188.5939298199364,3745259.47286262,5290.501074543641,-2116.4384171608826,13.46726619542367,-5.404351947890071,-355250.6729596895,4.975245953665503
2,1,10,3.0,3.0,2,3307,46.628364076202,2.0137660943551094,1171.2121703575385,3873198.64737238,4989.4957857289555,-2164.648076046272,12.67723864437926,-5.519770910250541,-341979.7487853011,4.675839129120049
1,5,0,2.0,2.0,2,4177,59.0615274120182,2.0136221915999246,1243.9339908203758,5195912.27965671,4184.02758972351,-2997.7098153164857,10.635332194601448,-7.637842914386843,-420532.7518023085,6.057218099114197
2,1,0,3.0,4.0,3,3764,44.92561105207226,2.013521084340444,1165.3027294973217,4386199.473827919,5153.095186700107,-2087.6432642942405,13.105282151300424,-5.33040136043549,-346409.8881816501,5.018597236981934
1,4,5,2.0,2.0,2,3837,58.066197550169406,2.013319427385394,1249.638058619747,4794861.230923969,4275.896372243704,-2940.855118977626,10.870832444537976,-7.48519334790937,-385755.90021417756,5.823560072973677
2,4,10,2.0,1.5,3,3005,60.43261231281198,2.0129159263989425,1235.1524160527456,3711633.0102385003,4061.639936843337,-3081.8377754995795,10.323734672958473,-7.850080094022274,-349651.7329991311,5.681198003327787
1,3,10,3.0,2.0,2,3475,58.18705035971223,2.0128935640621095,1277.1737433118903,4438178.758008819,4361.949556086118,-3015.611317548046,11.094933470826223,-7.6794852702689935,-360516.9097074964,5.721151079136691
2,4,-999,5.0,4.0,3,4686,54.63081519419548,2.012781527727979,1517.3636486774794,7110366.057702669,5519.920983274133,-3302.2726526242286,14.009828027874812,-8.401226855042097,-625128.1788454885,8.210840802390099
3,3,5,3.0,2.0,3,3038,58.62409479921,2.0127089901386284,1270.4791886464648,3859715.77510796,4307.127485781628,-3032.0431798481463,10.961671949296127,-7.724801715210505,-297863.2106940211,5.838709677419355
1,4,5,5.0,2.0,2,3559,59.82017420623771,2.0124143646118178,1436.8050689253866,5113589.240305451,4774.295417507835,-3532.087904593518,12.14497696334844,-8.99119148143976,-371541.48208950367,6.847429053104805
2,3,5,3.0,2.0,3,3282,58.95795246800731,2.0116729376543923,1268.1153839175531,4161954.6900174096,4276.944546013122,-3054.14477098588,10.874864747976476,-7.783440776505336,-334313.4535771597,5.817184643510055
2,3,5,3.0,1.5,2,3502,60.10850942318675,2.010751129942064,1222.450759378278,4281022.55934273,4045.8474371265515,-3031.8441630699067,10.28566521908475,-7.723323938559568,-349816.5578745329,5.521987435750999
3,2,5,5.0,2.5,2,3087,51.66828636216392,2.0106181865374544,1322.0293971757403,4081104.74908151,5090.48956742099,-2706.5858652513207,12.95799000833811,-6.89668296794512,-345786.0454723998,5.862325882734046
1,4,0,2.0,2.0,2,4236,58.21529745042493,2.0099065050819105,1220.4726402816527,5169922.1042330805,4172.396894598528,-2892.2082699699945,10.605727039478927,-7.369153342083646,-415929.9392978279,5.853163361661945
2,2,5,5.0,2.0,2,3452,53.128621089223635,2.0098728668558854,1282.975824151205,4428832.544969959,4806.089034524057,-2710.466467458072,12.21848192073335,-6.909833625452423,-300947.60763801937,5.545480880648899
1,5,5,5.0,2.0,3,3252,61.62361623616236,2.009673553811946,1477.371974447005,4804413.66090166,4771.854713575035,-3812.8070393451208,12.139451190299553,-9.713357513365544,-388716.20587493293,7.27460024600246
1,5,5,2.0,2.5,3,3434,56.31916132789749,2.0095210859714916,1320.7476560819275,4535447.4509853395,4668.107436639587,-2995.1148876504135,11.869109280082247,-7.631419954695907,-389383.951271262,6.391089108910891
1,3,-999,2.0,4.0,2,6095,48.87612797374897,2.0090978465943117,1340.7465809291666,8171850.41076327,5461.57263262134,-2598.900661686682,13.8525910974815,-6.608235272058537,-556470.2478215788,6.843478260869565
1,4,5,2.0,2.5,3,3487,55.29108115858905,2.0089522306575587,1295.7793580372065,4518382.621475739,4666.324969262634,-2872.541320886863,11.867309237269552,-7.317195393969669,-369534.55160478177,6.143389733295096
1,3,10,2.0,2.5,3,3208,54.11471321695761,2.0087432632140056,1276.335463730399,4094484.1676471196,4696.704764385282,-2757.4696354115017,11.946505897231253,-7.024028206503288,-351557.48400883935,5.78647132169576
3,4,0,2.0,2.0,3,3329,58.996695704415735,2.0082414117106504,1211.7634526318172,4033960.5338113196,4091.113690696619,-2931.1258276313843,10.40732365792308,-7.4730136950829715,-314834.7865307308,5.964553920096125
1,3,-999,3.0,4.0,2,6005,49.92506244796003,2.0081956665428624,1369.9967108820017,8226830.24884642,5465.905348836084,-2713.6528057745795,13.865130975091807,-6.898512095618094,-583758.5553029091,7.041631973355537
2,4,0,5.0,1.5,3,3424,61.127336448598136,2.00810124165935,1370.378613652278,4692176.373145401,4465.669261802069,-3496.971744407461,11.35744051020115,-8.921311214724794,-356609.8801054214,6.734813084112149
3,4,0,2.0,2.0,2,3430,58.71720116618076,2.007918991357442,1216.995601363831,4174294.91267794,4128.993711589637,-2924.787021513835,10.501409568421066,-7.457398583508358,-347184.94052272895,5.9728862973760934
3,1,10,5.0,3.0,3,2867,46.3899546564353,2.007572525720561,1195.66052094263,3427958.71354252,5135.454296353616,-2213.52992882745,13.070651761868149,-5.653438712508845,-336022.9726846386,4.83083362399721
3,1,0,3.0,4.0,2,3572,45.15677491601344,2.0074131639201767,1162.1289290748769,4151124.53465546,5128.147891534024,-2103.4088894277284,13.045873770685242,-5.366505691778381,-359753.1177067729,5.026875699888018
2,3,0,2.0,2.0,2,3852,57.009345794392516,2.0073383482674223,1183.652086498297,4559427.83719144,4137.359174732682,-2733.2203565951268,10.512551636598692,-6.970480698894131,-341108.3297504182,5.512201453790238
1,1,10,3.0,4.0,2,3660,44.89071038251366,2.006771468376925,1205.3606735693224,4411620.06526372,5352.141149891905,-2172.5076073419336,13.605237592125075,-5.531484417740099,-396507.49348072335,4.941530054644809
3,5,0,3.0,1.5,2,3371,63.77929397804806,2.006197568112977,1260.0991385693978,4247794.19611744,3939.2672328211074,-3457.5187178115802,10.023224221831276,-8.811475915210234,-369007.68319418374,6.342331652328686
1,5,0,5.0,1.5,3,3647,62.62681656155744,2.0061655676051675,1414.160079263877,5157441.809075359,4502.31169735754,-3760.7029403442843,11.448012144728215,-9.587824086603762,-439055.667762734,7.059500959692898
2,1,0,2.0,4.0,3,3774,44.647588765235824,2.0060544203295274,1155.04088593133,4359124.30350484,5158.466149964321,-2074.146079073739,13.118835119116296,-5.296077972298018,-348428.52893719915,4.980922098569158
2,4,10,3.0,1.5,3,2942,62.50849762066621,2.005819179573541,1292.6567428028654,3802996.13732603,4123.974982296182,-3427.9182729978693,10.484086677292908,-8.733480976911045,-341938.781311132,6.057783820530251
3,4,5,3.0,1.5,2,3115,62.150882825040135,2.0057422979839266,1267.7148985585297,3948931.90900982,4067.829206022071,-3330.2675435529345,10.351520122475645,-8.483260836957918,-386114.6153005301,6.073515248796148
1,4,10,2.0,1.5,2,3526,59.926262053318204,2.0055157144434443,1220.6024592354397,4303844.27126416,4062.5082747671654,-3029.183095059349,10.328660848171477,-7.710812068230875,-409593.12290592864,5.577141236528645
1,5,10,2.0,2.0,3,3168,59.09090909090909,2.004767158562343,1279.4772052362625,4053383.78618848,4320.265025906266,-3112.7718690648535,10.984324565809333,-7.932435899129337,-374727.44072591,6.07449494949495
2,4,5,5.0,1.5,3,3107,61.08786610878661,2.0046370143708563,1403.5697402821436,4360891.18305662,4584.643933450764,-3590.3746920040776,11.662272589163164,-9.153270880305556,-340419.52914305846,6.734792404248471
1,4,0,3.0,2.0,3,3859,60.45607670380928,2.0046053070352388,1264.0421245532884,4877938.55865114,4172.102740575144,-3181.8985157999155,10.605592423660815,-8.113084505621785,-373565.10428293236,6.1629955947136565
3,1,0,3.0,4.0,3,3457,44.72085623372867,2.0044808218034555,1158.6394472402285,4005416.56910947,5170.094205299805,-2086.6295511690373,13.157651064898834,-5.328623316753781,-344722.4768723496,5.027480474399769
1,2,0,5.0,3.0,2,4143,51.02582669563118,2.004441027746093,1312.4738055404537,5437578.9763541,5132.978374325185,-2668.0814721386596,13.053154452092016,-6.798894828771877,-399242.8027970046,6.014965001206855
2,2,5,3.0,2.0,2,3565,54.95091164095371,2.0043629978670046,1190.6269072733885,4244584.92442963,4324.0077497462535,-2631.473385630934,10.991794562356201,-6.707459713306506,-317254.63054928416,5.156521739130435
1,3,5,3.0,2.5,3,3490,56.04584527220631,2.0042367406444406,1303.8972084593065,4550601.25752298,4643.151398922872,-2953.9784085855017,11.81158963767372,-7.5223539839642495,-356484.54497219156,6.064183381088825
2,3,-999,3.0,4.0,2,5233,49.76113128224728,2.0042336541303016,1381.5893884319685,7229857.269664491,5541.180823593863,-2738.447164311118,14.055093474223105,-6.96276658077367,-572855.4338275269,7.116376839289127
3,5,0,3.0,1.5,3,3264,63.970588235294116,2.0039424693478747,1261.6702348967679,4118091.64670305,3936.787164618716,-3488.0271709360795,10.019319840395507,-8.890125717688976,-355238.3782973103,6.379595588235294
2,4,-999,3.0,4.0,3,4837,51.974364275377305,2.003638091223714,1424.6029593258322,6890804.514259051,5472.008960682987,-2955.5858858794572,13.887187769636043,-7.519268035744531,-588830.1766326078,7.689476948521811
3,3,5,5.0,1.5,2,3060,57.875816993464056,2.003633821191299,1341.3388825080326,4104496.98047458,4626.839613258013,-3172.7199182353447,11.777897126190336,-8.081511023212727,-312781.1577147492,6.192156862745098
1,4,-999,3.0,4.0,3,5368,51.63934426229508,2.00313931938759,1412.6308663823695,7583002.49074056,5462.580813070931,-2911.891958047789,13.865775302817665,-7.409686115940392,-619024.1115023089,7.546944858420268
2,3,-999,5.0,4.0,2,5098,51.90270694389957,2.0029148622251007,1449.7660144427796,7390907.14162929,5578.3573019562555,-3005.4756441056115,14.152079326526783,-7.639693508072253,-612699.4031349574,7.514711651628089
2,1,10,2.0,3.0,2,3322,46.116797110174595,2.002647685094598,1154.3681221955237,3834810.90193353,4999.670524897291,-2136.695163245319,12.703110382155478,-5.448824205713563,-354012.14024480013,4.618302227573751
3,4,5,5.0,1.5,3,2884,60.85298196948682,2.0025533089130687,1406.0673800280408,4055098.32400087,4615.310027767123,-3582.613618007467,11.749626111308858,-9.13673787944888,-316849.5657157488,6.8099861303744795
1,5,5,3.0,2.0,2,3685,61.248303934871096,2.0024631387914473,1321.5042153456582,4869743.03354875,4309.933844271262,-3401.805079111687,10.959787072783437,-8.658196451056806,-387835.32110065967,6.4113975576662146
3,5,0,2.0,1.5,2,3464,61.980369515011546,2.002412308705625,1186.9137050805311,4111469.07439896,3825.358120250359,-3114.331670295034,9.729076993661865,-7.938738878190338,-380853.0943541806,5.909353348729792
3,3,0,3.0,2.5,3,3251,56.10581359581667,2.0017374935776364,1281.3992255014025,4165828.8821050595,4563.833452644035,-2914.227985646573,11.619651325218808,-7.433558603552696,-295823.98313107947,6.18179021839434
2,3,0,2.0,2.5,3,3587,54.446612768330084,2.0015605852540133,1233.7422748350573,4425433.53983335,4528.403263884132,-2704.1236441446517,11.510969467605507,-6.896605230327999,-396638.2846793989,5.884304432673543
3,2,10,3.0,1.5,2,2974,56.11970410221924,2.0013103471567324,1177.30161636846,3501295.0070798,4192.934754998442,-2679.4736390901153,10.668654755605427,-6.8211455735854045,-359763.8292194987,5.030262273032952
1,4,0,5.0,2.0,2,3939,59.73597359735974,2.001168505052237,1392.373573651711,5484559.50661409,4659.038571030562,-3454.0720372136316,11.84814885887555,-8.799053527007985,-402069.4170395052,6.843615130743844
1,4,5,3.0,2.0,2,3748,60.032017075773744,2.0010920923796567,1293.3177566985407,4847354.95210613,4306.409742122258,-3232.3544510473635,10.951653781553679,-8.226346372771488,-388568.8785941787,6.155016008537887
3,2,5,3.0,2.0,2,3239,54.646495832046924,2.0009600295773304,1192.33819861523,3861983.42531473,4361.73038888326,-2626.4665507206532,11.10010111211085,-6.688178616882517,-343820.6369190989,5.220438406915715
3,2,5,2.0,2.5,3,3106,51.28783000643915,2.0007201609688448,1208.1766277948036,3752596.60593066,4709.662701236245,-2478.4508110632387,11.990386393619715,-6.319287671265113,-309972.9612340187,5.3345138441725695
3,2,5,3.0,2.5,3,3069,52.655588139459105,2.0006553188885072,1240.3379636741315,3806597.21051591,4709.592524519932,-2618.1034474248454,11.99405473737648,-6.676804155403651,-312255.9419340193,5.526555881394591
2,2,10,3.0,1.5,2,3270,56.36085626911315,2.000465852362157,1179.761075501936,3857818.71689133,4185.48079036816,-2702.188072710014,10.637326251975932,-6.886122002580975,-339583.7371745277,4.99388379204893
3,2,10,2.0,1.5,2,3019,55.581318317323614,2.0003691989386247,1135.1047139472607,3426881.1314067803,4083.7291590437903,-2554.5237863301268,10.389103926810632,-6.50389233010423,-351597.4681894984,4.815501821795296
1,2,0,3.0,3.0,2,4249,50.92963050129442,2.0003253846110316,1246.087846188943,5294627.25845682,4892.574994024807,-2538.5635628838654,12.437621148501378,-6.465616989887781,-406661.80465885065,5.719698752647682
1,4,5,5.0,2.0,3,3331,59.77184028820174,2.000157100163238,1424.2324125748396,4744118.166286791,4765.188924110433,-3539.8305832963283,12.12144780999367,-9.019807312321753,-358840.85296825226,6.865505854097869
1,2,0,2.0,3.0,2,4300,49.906976744186046,1.9998301173959632,1225.3973871182534,5269208.764608489,4911.142976802819,-2446.6592681570846,12.482125022430752,-6.231041372835924,-408828.0678988509,5.5813953488372094
1,5,-999,2.0,4.0,3,5371,50.902997579594114,1.999433346552977,1393.2112117388826,7482937.418249539,5475.536749409481,-2839.279504981411,13.896604701558784,-7.228490368939053,-648196.4281948605,7.551293986222305
2,2,10,2.0,2.5,3,3044,51.67542706964521,1.9988605476527388,1225.9316081523325,3731735.8152157,4747.443494086351,-2539.763970756037,12.072060234880038,-6.480160219273947,-318045.9035228179,5.310775295663601
1,3,10,5.0,2.0,3,3092,57.470892626131956,1.9987321017643451,1386.2095193135804,4286159.83371759,4827.102409092797,-3263.575016912783,12.284267685181508,-8.313429927207128,-320488.30375251174,6.322768434670117
1,3,0,2.0,2.5,2,4239,54.14012738853503,1.9986575856410755,1225.0873420403136,5193145.242908889,4528.65847912142,-2674.9619170137703,11.510033524838239,-6.81397493479944,-405308.86931724753,5.77376739797122
3,4,0,5.0,1.5,2,3258,60.68139963167587,1.998549669191589,1366.2431914431522,4451220.31772179,4506.275039942322,-3479.8481157253555,11.467819327284902,-8.870731333974748,-362839.2084855484,6.815224063842848
3,3,0,5.0,2.0,2,3312,56.91425120772947,1.9982207113115977,1332.9005124041093,4414566.49708241,4688.064606495852,-3099.113725411542,11.931510303481023,-7.9014162379850985,-315003.9401675891,6.4018719806763285
1,1,10,2.0,4.0,2,3670,44.6866485013624,1.9979417388901353,1194.303513498812,4383093.89454064,5350.748748653902,-2163.6128341141675,13.601895983456389,-5.50887145446561,-400858.8949044249,4.912806539509536
1,5,0,3.0,2.0,2,4073,61.15885096980113,1.9978151536318383,1286.1252425350579,5238388.11284529,4210.4561860353115,-3318.4944668575667,10.705036672988651,-8.452764530303789,-418452.3098726617,6.406579916523447
1,4,10,3.0,1.5,2,3444,61.440185830429726,1.9977842991642836,1273.848220220093,4387133.270438001,4151.2328456725045,-3310.900173949563,10.556253255828304,-8.430692390331071,-423067.5907579288,5.913472706155633
2,3,0,5.0,2.0,3,3478,57.3605520414031,1.997588320525341,1332.161597540414,4633258.03624556,4650.484721248351,-3131.79971857377,11.829523822090147,-7.989388115257107,-376617.5408019086,6.361702127659575
1,3,10,5.0,1.5,2,3381,58.38509316770186,1.9974772948257686,1349.0919724412454,4561279.95882385,4627.201511545162,-3250.046783913504,11.770957976850596,-8.272798032981143,-354832.2255644202,6.08340727595386
2,3,-999,2.0,4.0,2,5297,48.80120823107419,1.9972910235544108,1348.5309541163565,7143168.463954341,5534.135460711489,-2641.0662617938274,14.034896333241868,-6.71600402737277,-577984.4581885752,6.927128563337738
1,5,0,5.0,1.5,2,3909,62.445638270657454,1.9971956289537858,1401.5946626011666,5478833.53610796,4495.319526340287,-3742.671272267494,11.429880209877489,-9.536135439211897,-435119.78142923675,6.9854182655410595
1,3,0,3.0,2.5,2,4161,55.97212208603701,1.9971566132343483,1262.8955820203628,5254908.51678673,4519.021630394645,-2876.579072272052,11.489998798889271,-7.326973571672249,-404070.4571308503,6.009613073780342
1,5,5,3.0,2.0,3,3438,61.69284467713787,1.9966847129131469,1315.882836883668,4524005.19320605,4273.012094167695,-3446.5098394256875,10.864731556296624,-8.776889582837772,-383993.0896494128,6.453461314717859
1,3,5,5.0,2.5,3,3367,55.71725571725572,1.9965664378130172,1402.6435207667596,4722700.73442168,5043.535727561364,-3178.3851713503964,12.839148584825201,-8.09356992973058,-347149.43257054314,6.574101574101574
2,5,5,2.0,1.5,3,3294,61.536126290224644,1.9961750064524162,1218.0900237990256,4012388.53839399,3966.5433478118503,-3179.0014424787923,10.08083931613714,-8.097643494659554,-414603.24943791144,5.880388585306618
3,3,5,3.0,1.5,2,3196,59.762202753441805,1.9959479325484026,1214.5843072990365,3881811.4461277206,4072.9928009527066,-3030.796892450972,10.36583221218583,-7.718282563186229,-352567.4007794303,5.574155193992491
3,3,10,5.0,1.5,3,2683,58.21841222512113,1.9958703889785412,1358.2260909516215,3644120.6020232,4675.641746506152,-3264.256740427663,11.902976523877703,-8.322718553772921,-286131.2832993404,6.224748415952292
2,5,5,3.0,1.5,3,3217,63.69288156667703,1.9958025480179207,1286.4374379880944,4138469.2380077,4048.0149942955786,-3558.1451072807704,10.29328213854679,-9.063254678064533,-384416.76880591223,6.298414672054709
1,5,10,3.0,1.5,3,3149,63.194664973007306,1.9957405341264962,1298.0342530778628,4087509.86294219,4116.8365888341,-3541.842061119646,10.467611869224877,-9.02479795049549,-400872.81022591144,6.245157192759606
3,1,10,3.0,3.0,3,2895,46.148531951640756,1.9956886926513249,1158.5335124547632,3353954.51855654,5031.760162431909,-2160.665207474336,12.811752079502272,-5.515963414906242,-338310.8958180393,4.70811744386874
3,4,0,5.0,1.5,3,3167,60.719924218503316,1.9955299763778522,1364.798037069504,4322315.38339912,4505.480172186246,-3490.131019063529,11.467477363582836,-8.907533491542935,-322165.47764574783,6.8171771392485
1,3,-999,5.0,4.0,2,5841,52.04588255435713,1.9951444373518292,1426.7243898027289,8333497.16083774,5495.9393330489675,-2989.703110186048,13.945082968272974,-7.599626813063213,-609567.0326706115,7.420475945899675
1,2,10,5.0,2.0,2,3499,53.472420691626176,1.995111527349591,1288.5827429516205,4508751.01758772,4831.454418429407,-2783.108230524386,12.28786123694246,-7.088289649522249,-336068.5391911678,5.561303229494142
